transaction_ref,customer_ref,customer_name,customer_success_rate,amount,payment_method,failure_code,retry_count,predicted_recovery_probability,recommended_action,actual_outcome,amount_recovered,timestamp
SIM-TXN-03645,CUST-0345,Rohan Deshmukh,57.22,1275.63,NETBANKING,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,SUCCESS,1275.63,2026-08-08 09:03:33.043570
SIM-TXN-03646,CUST-0024,Sneha Kulkarni,47.43,1001.01,UPI,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,1001.01,2026-08-17 16:16:33.043570
SIM-TXN-03647,CUST-0249,Kunal Patil,68.85,3001.68,NETBANKING,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-22 13:08:33.043570
SIM-TXN-03648,CUST-0410,Ananya Kulkarni,97.84,2893.41,WALLET,UNKNOWN,0,40.0,ESCALATE,FAILED,0.0,2026-08-01 20:16:33.043570
SIM-TXN-03649,CUST-0072,Priya Patil,93.68,4565.57,WALLET,BANK_ERROR,1,70.0,RETRY,SUCCESS,4565.57,2026-08-26 13:59:33.043570
SIM-TXN-03650,CUST-0341,Rahul Sharma,73.14,1728.66,WALLET,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,SUCCESS,1728.66,2026-08-22 04:06:33.043570
SIM-TXN-03651,CUST-0304,Sneha Kulkarni,57.87,3382.74,NETBANKING,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,3382.74,2026-08-10 22:50:33.043570
SIM-TXN-03652,CUST-0198,Pooja Jadhav,54.46,3791.96,WALLET,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-03 07:51:33.043570
SIM-TXN-03653,CUST-0132,Priya Patil,48.63,3483.59,UPI,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-17 20:32:33.043570
SIM-TXN-03654,CUST-0162,Priya Patil,70.89,1260.77,WALLET,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,SUCCESS,1260.77,2026-08-19 08:42:33.043570
SIM-TXN-03655,CUST-0500,Ananya Kulkarni,60.86,2750.37,WALLET,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 06:38:33.043570
SIM-TXN-03656,CUST-0493,Amit Joshi,52.59,3265.97,UPI,BANK_ERROR,0,65.0,NOTIFY,FAILED,0.0,2026-08-27 12:34:33.043570
SIM-TXN-03657,CUST-0333,Amit Joshi,57.79,2454.66,WALLET,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,2454.66,2026-08-04 01:05:33.043570
SIM-TXN-03658,CUST-0356,Neha Shah,96.64,459.81,WALLET,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-02 03:39:33.043570
SIM-TXN-03659,CUST-0092,Priya Patil,57.2,2774.96,UPI,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,2774.96,2026-08-22 20:19:33.043570
SIM-TXN-03660,CUST-0212,Priya Patil,62.29,14328.77,WALLET,AUTH_FAILED,1,42.0,ESCALATE,SUCCESS,14328.77,2026-08-05 08:33:33.043570
SIM-TXN-03661,CUST-0437,Aditya More,69.46,1829.81,NETBANKING,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-30 01:00:33.043570
SIM-TXN-03662,CUST-0436,Neha Shah,97.59,1363.13,NETBANKING,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-19 16:44:33.043570
SIM-TXN-03663,CUST-0179,Kunal Patil,96.61,3290.12,WALLET,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-21 13:41:33.043570
SIM-TXN-03664,CUST-0127,Aditya More,48.23,3133.49,NETBANKING,BANK_TIMEOUT,1,73.0,RETRY,FAILED,0.0,2026-08-15 02:04:33.043570
SIM-TXN-03665,CUST-0382,Priya Patil,48.98,6337.17,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,6337.17,2026-08-15 16:29:33.043570
SIM-TXN-03666,CUST-0314,Sneha Kulkarni,82.49,892.21,CARD,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 19:47:33.043570
SIM-TXN-03667,CUST-0427,Aditya More,78.15,4381.32,NETBANKING,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-14 18:21:33.043570
SIM-TXN-03668,CUST-0116,Neha Shah,94.1,3914.09,NETBANKING,AUTH_FAILED,1,47.0,ESCALATE,SUCCESS,3914.09,2026-08-25 17:18:33.043570
SIM-TXN-03669,CUST-0389,Kunal Patil,76.26,2178.26,CARD,AUTH_FAILED,0,47.0,ESCALATE,SUCCESS,2178.26,2026-08-28 19:01:33.043570
SIM-TXN-03670,CUST-0169,Kunal Patil,74.73,3200.14,CARD,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 12:00:33.043570
SIM-TXN-03671,CUST-0371,Rahul Sharma,77.13,5561.18,NETBANKING,UNKNOWN,0,35.0,ESCALATE,SUCCESS,5561.18,2026-08-06 12:08:33.043570
SIM-TXN-03672,CUST-0496,Neha Shah,92.64,4904.22,WALLET,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,4904.22,2026-08-09 16:17:33.043570
SIM-TXN-03673,CUST-0059,Kunal Patil,81.06,978.07,UPI,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,SUCCESS,978.07,2026-08-25 09:23:33.043570
SIM-TXN-03674,CUST-0179,Kunal Patil,96.61,4703.8,WALLET,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,4703.8,2026-08-28 10:36:33.043570
SIM-TXN-03675,CUST-0068,Pooja Jadhav,89.61,2317.51,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,SUCCESS,2317.51,2026-08-03 17:50:33.043570
SIM-TXN-03676,CUST-0155,Rohan Deshmukh,94.76,2587.12,WALLET,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,2587.12,2026-08-04 16:58:33.043570
SIM-TXN-03677,CUST-0076,Neha Shah,57.69,2587.79,CARD,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 06:36:33.043570
SIM-TXN-03678,CUST-0422,Priya Patil,90.84,2164.2,NETBANKING,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,2164.2,2026-08-07 00:21:33.043570
SIM-TXN-03679,CUST-0105,Rohan Deshmukh,90.78,6331.97,WALLET,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-18 00:04:33.043570
SIM-TXN-03680,CUST-0271,Rahul Sharma,70.88,2282.5,WALLET,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,SUCCESS,2282.5,2026-08-17 03:28:33.043570
SIM-TXN-03681,CUST-0322,Priya Patil,59.78,996.61,WALLET,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-21 08:54:33.043570
SIM-TXN-03682,CUST-0498,Pooja Jadhav,53.37,1781.44,CARD,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,SUCCESS,1781.44,2026-08-18 04:43:33.043570
SIM-TXN-03683,CUST-0283,Amit Joshi,85.35,2815.67,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 16:25:33.043570
SIM-TXN-03684,CUST-0204,Sneha Kulkarni,82.57,6524.84,UPI,BANK_ERROR,0,75.0,RETRY,SUCCESS,6524.84,2026-08-26 11:01:33.043570
SIM-TXN-03685,CUST-0282,Priya Patil,69.1,3953.97,CARD,BANK_ERROR,1,65.0,NOTIFY,FAILED,0.0,2026-08-10 11:02:33.043570
SIM-TXN-03686,CUST-0425,Rohan Deshmukh,54.94,1235.92,CARD,BANK_ERROR,0,65.0,NOTIFY,FAILED,0.0,2026-08-10 15:51:33.043570
SIM-TXN-03687,CUST-0159,Kunal Patil,56.16,17821.34,CARD,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,17821.34,2026-08-31 15:31:33.043570
SIM-TXN-03688,CUST-0056,Neha Shah,65.23,3016.4,CARD,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-22 07:19:33.043570
SIM-TXN-03689,CUST-0366,Neha Shah,75.58,6770.38,WALLET,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-03 01:34:33.043570
SIM-TXN-03690,CUST-0017,Aditya More,77.0,2161.65,NETBANKING,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 04:49:33.043570
SIM-TXN-03691,CUST-0292,Priya Patil,77.93,3739.43,WALLET,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 01:42:33.043570
SIM-TXN-03692,CUST-0079,Kunal Patil,88.25,4777.03,UPI,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 23:13:33.043570
SIM-TXN-03693,CUST-0225,Rohan Deshmukh,72.32,6467.57,UPI,UNKNOWN,1,30.0,ESCALATE,SUCCESS,6467.57,2026-08-03 11:58:33.043570
SIM-TXN-03694,CUST-0155,Rohan Deshmukh,94.76,5686.75,NETBANKING,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,5686.75,2026-08-26 05:02:33.043570
SIM-TXN-03695,CUST-0407,Aditya More,75.54,4903.76,NETBANKING,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,SUCCESS,4903.76,2026-08-27 05:38:33.043570
SIM-TXN-03696,CUST-0313,Amit Joshi,78.69,1896.81,WALLET,UNKNOWN,1,30.0,ESCALATE,FAILED,0.0,2026-08-22 04:47:33.043570
SIM-TXN-03697,CUST-0385,Rohan Deshmukh,57.27,1544.73,CARD,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,1544.73,2026-08-25 11:17:33.043570
SIM-TXN-03698,CUST-0079,Kunal Patil,88.25,3184.61,CARD,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,3184.61,2026-08-07 21:48:33.043570
SIM-TXN-03699,CUST-0170,Ananya Kulkarni,48.99,5148.72,UPI,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,5148.72,2026-08-02 05:50:33.043570
SIM-TXN-03700,CUST-0118,Pooja Jadhav,70.51,2042.28,CARD,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,2042.28,2026-08-21 20:37:33.043570
SIM-TXN-03701,CUST-0035,Rohan Deshmukh,59.31,5722.37,UPI,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-21 06:12:33.043570
SIM-TXN-03702,CUST-0402,Priya Patil,83.93,7801.67,UPI,BANK_ERROR,1,70.0,RETRY,FAILED,0.0,2026-08-08 06:03:33.043570
SIM-TXN-03703,CUST-0398,Pooja Jadhav,82.09,1172.56,NETBANKING,BANK_ERROR,1,70.0,RETRY,SUCCESS,1172.56,2026-08-04 08:51:33.043570
SIM-TXN-03704,CUST-0089,Kunal Patil,68.93,1249.46,NETBANKING,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,1249.46,2026-08-09 15:58:33.043570
SIM-TXN-03705,CUST-0467,Aditya More,50.28,2181.35,NETBANKING,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,2181.35,2026-08-03 02:41:33.043570
SIM-TXN-03706,CUST-0111,Rahul Sharma,67.36,3121.57,CARD,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,3121.57,2026-08-15 06:16:33.043570
SIM-TXN-03707,CUST-0235,Rohan Deshmukh,71.2,1604.15,UPI,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,1604.15,2026-08-09 05:03:33.043570
SIM-TXN-03708,CUST-0491,Rahul Sharma,77.84,7199.47,CARD,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,7199.47,2026-08-18 18:42:33.043570
SIM-TXN-03709,CUST-0030,Ananya Kulkarni,56.1,3426.36,WALLET,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,3426.36,2026-08-26 15:51:33.043570
SIM-TXN-03710,CUST-0237,Aditya More,92.31,2518.85,UPI,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-24 07:50:33.043570
SIM-TXN-03711,CUST-0165,Rohan Deshmukh,45.19,773.77,WALLET,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-29 03:06:33.043570
SIM-TXN-03712,CUST-0480,Ananya Kulkarni,68.0,851.8,NETBANKING,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,SUCCESS,851.8,2026-08-30 21:49:33.043570
SIM-TXN-03713,CUST-0278,Pooja Jadhav,49.45,3055.83,WALLET,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,3055.83,2026-08-23 03:24:33.043570
SIM-TXN-03714,CUST-0323,Amit Joshi,57.92,443.16,UPI,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,443.16,2026-08-29 01:00:33.043570
SIM-TXN-03715,CUST-0021,Rahul Sharma,88.96,5486.85,NETBANKING,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-26 01:59:33.043570
SIM-TXN-03716,CUST-0145,Rohan Deshmukh,97.92,2150.55,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-30 08:02:33.043570
SIM-TXN-03717,CUST-0097,Aditya More,59.76,32678.56,UPI,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,32678.56,2026-08-05 15:18:33.043570
SIM-TXN-03718,CUST-0045,Rohan Deshmukh,52.57,15464.97,UPI,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-22 15:06:33.043570
SIM-TXN-03719,CUST-0495,Rohan Deshmukh,58.53,2110.84,CARD,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 13:36:33.043570
SIM-TXN-03720,CUST-0353,Amit Joshi,57.06,2241.57,UPI,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-05 03:43:33.043570
SIM-TXN-03721,CUST-0233,Amit Joshi,69.14,5412.49,WALLET,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-30 10:18:33.043570
SIM-TXN-03722,CUST-0478,Pooja Jadhav,78.45,9533.22,CARD,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,9533.22,2026-08-29 23:32:33.043570
SIM-TXN-03723,CUST-0317,Aditya More,77.64,658.24,NETBANKING,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,658.24,2026-08-06 18:27:33.043570
SIM-TXN-03724,CUST-0253,Amit Joshi,59.55,584.58,CARD,BANK_TIMEOUT,0,78.0,RETRY,FAILED,0.0,2026-08-19 10:33:33.043570
SIM-TXN-03725,CUST-0384,Sneha Kulkarni,69.91,1483.82,CARD,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-22 11:17:33.043570
SIM-TXN-03726,CUST-0094,Sneha Kulkarni,48.12,3890.1,NETBANKING,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,3890.1,2026-08-06 22:22:33.043570
SIM-TXN-03727,CUST-0193,Amit Joshi,90.81,3631.86,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-13 15:41:33.043570
SIM-TXN-03728,CUST-0303,Amit Joshi,49.03,5743.46,WALLET,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-01 20:36:33.043570
SIM-TXN-03729,CUST-0355,Rohan Deshmukh,51.71,934.72,CARD,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-15 04:33:33.043570
SIM-TXN-03730,CUST-0155,Rohan Deshmukh,94.76,382.64,UPI,BANK_ERROR,1,70.0,RETRY,SUCCESS,382.64,2026-08-25 09:22:33.043570
SIM-TXN-03731,CUST-0256,Neha Shah,92.33,4848.44,NETBANKING,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,4848.44,2026-08-02 17:41:33.043570
SIM-TXN-03732,CUST-0412,Priya Patil,96.36,1258.21,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 23:19:33.043570
SIM-TXN-03733,CUST-0393,Amit Joshi,48.78,485.51,NETBANKING,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-16 01:05:33.043570
SIM-TXN-03734,CUST-0098,Pooja Jadhav,56.35,2740.93,WALLET,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,SUCCESS,2740.93,2026-08-10 01:23:33.043570
SIM-TXN-03735,CUST-0204,Sneha Kulkarni,82.57,4603.35,CARD,BANK_ERROR,0,75.0,RETRY,FAILED,0.0,2026-08-28 23:51:33.043570
SIM-TXN-03736,CUST-0380,Ananya Kulkarni,80.0,2213.55,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,2213.55,2026-08-24 10:55:33.043570
SIM-TXN-03737,CUST-0243,Amit Joshi,80.38,1692.09,CARD,BANK_ERROR,0,75.0,RETRY,FAILED,0.0,2026-08-27 14:32:33.043570
SIM-TXN-03738,CUST-0079,Kunal Patil,88.25,2148.47,UPI,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,2148.47,2026-08-05 14:24:33.043570
SIM-TXN-03739,CUST-0073,Amit Joshi,62.18,1814.44,CARD,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-27 20:30:33.043570
SIM-TXN-03740,CUST-0372,Priya Patil,56.96,830.11,CARD,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-14 19:10:33.043570
SIM-TXN-03741,CUST-0060,Ananya Kulkarni,81.13,1377.82,WALLET,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,1377.82,2026-08-28 16:56:33.043570
SIM-TXN-03742,CUST-0163,Amit Joshi,49.89,3703.46,WALLET,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,3703.46,2026-08-22 20:59:33.043570
SIM-TXN-03743,CUST-0343,Amit Joshi,62.53,3156.89,CARD,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-20 09:16:33.043570
SIM-TXN-03744,CUST-0089,Kunal Patil,68.93,2791.82,NETBANKING,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-09 23:26:33.043570
SIM-TXN-03745,CUST-0022,Priya Patil,91.93,1100.9,UPI,BANK_ERROR,1,70.0,RETRY,SUCCESS,1100.9,2026-08-30 03:59:33.043570
SIM-TXN-03746,CUST-0264,Sneha Kulkarni,95.14,2110.75,NETBANKING,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,2110.75,2026-08-06 15:48:33.043570
SIM-TXN-03747,CUST-0115,Rohan Deshmukh,89.31,427.67,UPI,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,427.67,2026-08-26 02:42:33.043570
SIM-TXN-03748,CUST-0437,Aditya More,69.46,2815.18,CARD,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-05 14:23:33.043570
SIM-TXN-03749,CUST-0091,Rahul Sharma,46.11,7654.78,UPI,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-18 17:24:33.043570
SIM-TXN-03750,CUST-0384,Sneha Kulkarni,69.91,750.47,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 17:49:33.043570
SIM-TXN-03751,CUST-0276,Neha Shah,73.31,1527.3,WALLET,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-20 18:36:33.043570
SIM-TXN-03752,CUST-0275,Rohan Deshmukh,93.74,3175.71,WALLET,BANK_ERROR,1,70.0,RETRY,FAILED,0.0,2026-08-06 12:32:33.043570
SIM-TXN-03753,CUST-0391,Rahul Sharma,56.91,6649.35,NETBANKING,AUTH_FAILED,1,37.0,ESCALATE,FAILED,0.0,2026-08-04 10:51:33.043570
SIM-TXN-03754,CUST-0200,Ananya Kulkarni,68.03,1705.17,NETBANKING,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-01 20:00:33.043570
SIM-TXN-03755,CUST-0022,Priya Patil,91.93,1402.76,CARD,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 15:48:33.043570
SIM-TXN-03756,CUST-0469,Kunal Patil,66.73,505.15,WALLET,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 15:46:33.043570
SIM-TXN-03757,CUST-0246,Neha Shah,67.62,2651.15,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 16:27:33.043570
SIM-TXN-03758,CUST-0398,Pooja Jadhav,82.09,12502.21,WALLET,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-20 01:45:33.043570
SIM-TXN-03759,CUST-0145,Rohan Deshmukh,97.92,3046.92,WALLET,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-15 22:26:33.043570
SIM-TXN-03760,CUST-0397,Aditya More,51.59,2397.49,WALLET,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-07 16:11:33.043570
SIM-TXN-03761,CUST-0112,Priya Patil,69.52,3157.91,CARD,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,3157.91,2026-08-21 15:19:33.043570
SIM-TXN-03762,CUST-0415,Rohan Deshmukh,90.46,2419.04,UPI,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,2419.04,2026-08-15 16:48:33.043570
SIM-TXN-03763,CUST-0354,Sneha Kulkarni,61.02,1273.58,NETBANKING,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,1273.58,2026-08-25 23:56:33.043570
SIM-TXN-03764,CUST-0112,Priya Patil,69.52,4715.56,UPI,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-25 01:12:33.043570
SIM-TXN-03765,CUST-0470,Ananya Kulkarni,48.97,2923.71,UPI,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-29 18:42:33.043570
SIM-TXN-03766,CUST-0229,Kunal Patil,87.75,2475.23,WALLET,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-29 12:36:33.043570
SIM-TXN-03767,CUST-0305,Rohan Deshmukh,90.07,1118.46,NETBANKING,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 18:25:33.043570
SIM-TXN-03768,CUST-0050,Ananya Kulkarni,97.86,6924.4,CARD,AUTH_FAILED,0,52.0,NOTIFY,FAILED,0.0,2026-08-02 16:42:33.043570
SIM-TXN-03769,CUST-0030,Ananya Kulkarni,56.1,4153.73,WALLET,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,4153.73,2026-08-09 10:34:33.043570
SIM-TXN-03770,CUST-0362,Priya Patil,54.77,1568.17,UPI,BANK_TIMEOUT,1,73.0,RETRY,FAILED,0.0,2026-08-09 03:08:33.043570
SIM-TXN-03771,CUST-0277,Aditya More,76.37,5439.59,WALLET,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-01 23:10:33.043570
SIM-TXN-03772,CUST-0165,Rohan Deshmukh,45.19,1639.17,NETBANKING,AUTH_FAILED,0,42.0,ESCALATE,SUCCESS,1639.17,2026-08-25 21:16:33.043570
SIM-TXN-03773,CUST-0461,Rahul Sharma,82.38,1305.57,UPI,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,1305.57,2026-08-09 03:44:33.043570
SIM-TXN-03774,CUST-0474,Sneha Kulkarni,65.14,1329.07,CARD,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-27 11:36:33.043570
SIM-TXN-03775,CUST-0393,Amit Joshi,48.78,591.79,UPI,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,591.79,2026-08-21 11:02:33.043570
SIM-TXN-03776,CUST-0084,Sneha Kulkarni,96.11,3559.0,WALLET,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,FAILED,0.0,2026-08-09 20:38:33.043570
SIM-TXN-03777,CUST-0433,Amit Joshi,82.62,564.02,CARD,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-29 12:36:33.043570
SIM-TXN-03778,CUST-0458,Pooja Jadhav,75.31,913.46,CARD,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-20 08:04:33.043570
SIM-TXN-03779,CUST-0461,Rahul Sharma,82.38,463.84,NETBANKING,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-06 23:32:33.043570
SIM-TXN-03780,CUST-0453,Amit Joshi,90.86,2278.21,WALLET,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,2278.21,2026-08-06 13:23:33.043570
SIM-TXN-03781,CUST-0127,Aditya More,48.23,2164.06,NETBANKING,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,2164.06,2026-08-05 04:12:33.043570
SIM-TXN-03782,CUST-0098,Pooja Jadhav,56.35,1879.28,CARD,BANK_TIMEOUT,0,78.0,RETRY,FAILED,0.0,2026-08-29 11:54:33.043570
SIM-TXN-03783,CUST-0079,Kunal Patil,88.25,1059.91,CARD,BANK_TIMEOUT,1,83.0,RETRY,FAILED,0.0,2026-08-22 18:35:33.043570
SIM-TXN-03784,CUST-0378,Pooja Jadhav,95.22,955.48,UPI,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 11:50:33.043570
SIM-TXN-03785,CUST-0167,Aditya More,53.56,3538.63,UPI,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,FAILED,0.0,2026-08-23 17:44:33.043570
SIM-TXN-03786,CUST-0253,Amit Joshi,59.55,1571.14,UPI,BANK_ERROR,1,60.0,NOTIFY,FAILED,0.0,2026-08-18 15:21:33.043570
SIM-TXN-03787,CUST-0423,Amit Joshi,79.86,3143.48,UPI,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 06:51:33.043570
SIM-TXN-03788,CUST-0268,Pooja Jadhav,84.93,1202.07,NETBANKING,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,1202.07,2026-08-30 01:26:33.043570
SIM-TXN-03789,CUST-0066,Neha Shah,71.91,2821.01,WALLET,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,2821.01,2026-08-24 16:33:33.043570
SIM-TXN-03790,CUST-0356,Neha Shah,96.64,6923.12,WALLET,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 01:24:33.043570
SIM-TXN-03791,CUST-0330,Ananya Kulkarni,82.16,3900.78,NETBANKING,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,3900.78,2026-08-09 21:36:33.043570
SIM-TXN-03792,CUST-0377,Aditya More,77.31,1754.73,CARD,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-19 13:48:33.043570
SIM-TXN-03793,CUST-0193,Amit Joshi,90.81,2998.18,WALLET,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-19 06:54:33.043570
SIM-TXN-03794,CUST-0392,Priya Patil,93.15,2013.17,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-06 01:51:33.043570
